mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,artefact,nibi_before_cropping,nibi_after_cropping,conditions,device,pp,time
680.9852579852579,66.46240300850404,50.92097234483236,115.0,28.32512315270936,279.0,68.7192118226601,50.92097615725647,679.0,368.0,0.07477544566516713,0.09759741819542124,88.94968860640166,113.85199240986718,67.0391061452514,8.694103232183975,718.2275876751091,2063.6479508263756,0.3480378459840978,25.81810644418684,74.18189355581316,3521.524996618595,739.6494581171106,1,407,407,sitting,rhythm,P04,13:33:00
553.439024390244,82.61452205239391,47.85776054243314,34.0,16.666666666666668,109.0,53.431372549019606,47.86090958879351,551.0,448.0,0.08647910154424811,0.14927484042784142,110.850812978536,153.4526854219949,71.51370679380214,16.687219512510573,1712.119815607323,726.4569580206445,2.356808337650567,70.20979753941207,29.790202460587928,4761.55297508788,2322.9762014599128,2,205,205,arithmetic,rhythm,P04,13:33:00
709.8888888888889,101.07096289567038,80.28120733508047,72.0,40.22346368715084,124.0,69.27374301675978,80.3011093100499,731.0,520.0,0.11311785628274362,0.14237574989216362,86.27871202180707,119.28429423459245,58.651026392961874,12.542787227666485,1422.9566279134172,4446.666280890788,0.3200052664236275,24.24272649234481,75.75727350765519,9730.838006409682,3861.215097605476,4,180,180,recovery,rhythm,P04,13:33:00
597.3364485981308,51.5582434541704,46.39048835359493,42.0,19.718309859154928,128.0,60.093896713615024,46.39086845550898,599.0,288.0,0.07766287921050553,0.0863135734897322,101.18855684783695,129.58963282937364,79.89347536617844,8.680775702192491,602.6750077843813,753.4993207866598,0.7998348388093878,44.43934640905651,55.56065359094349,1865.658921381865,509.4845928108238,1,214,214,standing,rhythm,P04,13:33:00
764.9139784946236,97.57249284045702,81.35121654533741,70.0,37.83783783783784,102.0,55.13513513513514,81.35536549912055,791.0,448.0,0.106358842675657,0.12756008594911936,79.89083411416318,110.49723756906077,60.544904137235115,11.523886543973951,3502.163347604297,3018.7963258859377,1.16011912349751,53.706256792872054,46.29374320712793,6839.8109972191505,318.8513237289157,8,186,186,breathing,rhythm,P04,13:33:00
705.544,88.44383062282732,77.69126774657892,211.0,42.28456913827655,370.0,74.14829659318637,77.69163993097109,707.0,400.0,0.1101159388088781,0.12535551379194965,86.4020045226715,113.85199240986718,64.72491909385113,10.965891126182838,2393.4205020493937,2163.9053579466645,1.1060652413747507,52.51809011637065,47.48190988362935,5206.884144237925,649.5582842418675,19,500,500,neurotask,rhythm,P04,13:33:00
780.2080536912752,107.91706216846423,86.85517137031474,61.0,41.21621621621622,107.0,72.29729729729729,86.85599555565501,767.0,568.0,0.11132414635394618,0.1383183135035498,78.3078287350861,105.82010582010582,52.863436123348016,10.364649126776891,5775.063077721394,2706.3223651375138,2.133915438942157,68.09103437910416,31.908965620895845,10213.800796350188,1732.4153534912807,52,149,149,walking,rhythm,P04,13:33:00
687.2857142857143,107.08228836424382,77.33957045221055,68.0,40.7185628742515,114.0,68.26347305389221,77.35879545037484,672.3333333333333,544.0,0.11255696698246183,0.1558046182809617,89.4092466775183,129.58963282937364,59.58291956305859,13.915392388287295,3958.810800089043,2435.5904690922775,1.6254008423528015,61.910578229881594,38.089421770118406,7269.956339016011,875.5550698346904,48,168,168,biking,rhythm,P04,13:33:00
667.5967741935484,60.120825907624926,39.82977676879728,84.0,19.399538106235564,272.0,62.8175519630485,39.82997930870793,664.0,328.0,0.05966173122514294,0.09005559677883465,90.59982980318009,114.72275334608031,70.50528789659225,8.11054289682217,574.3610610790579,1386.9650600255,0.41411357620537176,29.284322219478504,70.7156777805215,2514.54165273012,553.215531625562,0,434,434,sitting,heartmath,P04,13:33:00
568.0321428571428,92.48050188210819,51.8761515758828,50.0,17.921146953405017,152.0,54.48028673835125,51.87690489657942,562.0,453.0,0.09132741086735684,0.16280857174198074,108.34945678337967,150.7537688442211,70.50528789659225,17.106769165811247,3327.5668461588007,1532.276810467062,2.171648636478748,68.47065628586691,31.52934371413309,6785.464471074794,1925.6208144489315,14,280,280,arithmetic,heartmath,P04,13:33:00
696.7698412698413,101.44160501728516,67.30808747463038,86.0,34.26294820717131,169.0,67.33067729083665,67.31416305016913,710.0,547.0,0.09660889301335311,0.14558839807476598,88.00657053108206,130.43478260869566,59.58291956305859,13.253406086779808,1699.2450740973145,3652.1733193148293,0.46526956021246646,31.75317176076473,68.24682823923527,6943.300726040822,1591.8823326286786,4,252,252,recovery,heartmath,P04,13:33:00
587.3255033557047,47.63714654791219,23.592750923388472,8.0,2.6936026936026938,125.0,42.08754208754209,23.59421261002089,585.0,218.0,0.040172293685894,0.08110859527763684,102.82176215231651,121.95121951219512,84.50704225352112,8.236274161183786,433.5386118998587,628.2904902514928,0.690028925515523,40.829415112231764,59.17058488776824,1727.5460114728821,665.7169093215306,0,298,298,standing,heartmath,P04,13:33:00
735.1638655462185,100.87939511950916,70.44638751714687,84.0,35.44303797468354,129.0,54.43037974683544,70.4486226892944,765.0,414.0,0.09582710194407047,0.1372202849558675,83.27011518182348,109.89010989010988,62.5,12.196146796850691,5528.397301821448,2049.233070438294,2.697788446601159,72.95680879420901,27.043191205790997,7769.920003297442,192.28963103770045,1,238,238,breathing,heartmath,P04,13:33:00
692.3571428571429,80.76625371690581,57.92984652839421,248.0,31.673052362707534,531.0,67.816091954023,57.92996828976898,695.0,461.0,0.08367064438840047,0.11665403404897155,87.85893073768328,121.95121951219512,62.95907660020986,10.374753067238052,1564.2385675266837,2489.2744090747756,0.6283913745403773,38.58970173664451,61.410298263355486,4699.028069287022,645.5150926855629,0,784,784,neurotask,heartmath,P04,13:33:00
589.7751677852349,74.4317176572333,49.15539150404372,62.0,20.875420875420875,193.0,64.98316498316498,49.212348235531486,578.0,844.0,0.08344255730592584,0.12620354623736452,102.90374606458995,126.05042016806723,45.45454545454545,9.848259427213707,560.0221615934095,903.8971417593565,0.6195640363497283,38.25498853050228,61.745011469497726,2630.8421414860554,1166.9228381332896,1,298,298,walking,heartmath,P04,13:33:00
570.8679245283018,157.50565015986805,68.90080136203105,56.0,26.540284360189574,109.0,51.65876777251185,68.90277360299665,507.0,695.0,0.12069827475405945,0.27590558760156686,112.73989293116973,167.13091922005572,56.92599620493359,28.50633469860595,2484.662766451877,950.2241144755739,2.6148176294422454,72.33608711390796,27.663912886092035,11633.779989264187,8198.893108336737,52,212,212,biking,heartmath,P04,13:33:00
683.8451025056947,60.17572188597824,40.615502002805385,74.0,16.894977168949772,265.0,60.50228310502283,40.616426035865594,680.0,334.0,0.05939419012732837,0.08799612904367787,88.41386410776069,109.2896174863388,67.95016987542469,7.721702918020438,630.23712707602,1320.1915503883672,0.4773830940598128,32.31274921036057,67.68725078963942,2531.9680812415127,581.5394037771254,0,439,439,sitting,vu,P04,13:33:00
569.3634920634921,95.16268554559993,43.569806700338994,44.0,14.012738853503185,118.0,37.5796178343949,43.5736619156441,562.0,457.0,0.07653048100735096,0.1671387204696081,108.22676352400292,143.88489208633092,68.64988558352402,17.403672756564234,3571.8744866096113,1028.2729472627561,3.4736637739209963,77.64695671075124,22.35304328924876,6322.2254962137395,1722.0780623413716,4,315,315,arithmetic,vu,P04,13:33:00
712.5436507936508,96.74302675882764,73.16864498349342,82.0,32.669322709163346,161.0,64.14342629482071,73.17342822097078,723.0,491.0,0.10269325695270484,0.13577136874502016,85.76338440565382,116.73151750972762,59.701492537313435,11.639980796201128,1944.5461562228652,3815.8283536203116,0.5096000071329084,33.75728701146211,66.24271298853787,6909.5962592952565,1149.2217494520798,2,252,252,recovery,vu,P04,13:33:00
601.1471571906354,47.61963123339016,21.962757058853814,6.0,2.0134228187919465,93.0,31.20805369127517,21.964049332653765,597.0,221.0,0.03653689295529437,0.0792145993934877,100.42453362647129,117.41682974559687,81.9672131147541,7.815670450187538,423.7620858239762,546.5055970331991,0.7754030116515594,43.67476041004599,56.32523958995401,1651.4511110069745,681.1834281497993,0,299,299,standing,vu,P04,13:33:00
747.19375,101.73064650222913,69.47637746844245,77.0,32.21757322175732,117.0,48.95397489539749,69.48126685312124,781.5,446.0,0.09298962531889653,0.13615029100849563,81.88925185905892,107.3345259391771,59.701492537313435,11.79799429256128,5413.5909151591695,1854.0032999614684,2.919946752668498,74.48944939572836,25.510550604271636,7613.680579696385,346.086364575747,4,240,240,breathing,vu,P04,13:33:00
